date,open,high,low,close,volume,ticker
2017-05-23,147.36356155358095,147.65129682318653,146.1034460984617,146.9170684814453,12817800,META
2017-05-24,147.35363378926792,149.06024236355427,147.26433820037542,148.87171936035156,17862400,META
2017-05-25,149.12973121651905,151.40189406624978,148.78245034438592,150.7768096923828,19891400,META
2017-05-26,151.04467736737098,151.06452587925847,149.97308482512463,150.94546508789062,14996200,META
2017-05-30,150.7866855389262,151.7094368189823,150.4592532698809,151.19349670410156,13226000,META
2017-05-31,151.511036039479,152.15598405859393,149.91357130225808,150.28070068359375,18023900,META
2017-06-01,150.56843166171063,151.10422040768012,149.12972479903456,150.3501434326172,14530600,META
2017-06-02,150.66763476011636,152.4337736812418,150.12191427550403,152.41392517089844,16854400,META
2017-06-05,152.4436782810765,153.50535397060784,152.21547342014009,152.4337615966797,12520400,META
2017-06-06,152.2154818814569,153.3168395097737,151.29271542206752,151.62014770507812,13457100,META
2017-06-07,152.07660603939684,152.55286440125994,151.15383937705798,151.92776489257812,12066700,META
2017-06-08,152.88025649091685,153.52518920399547,151.9078915090521,153.50535583496094,17799400,META
2017-06-09,153.5648922798733,154.37849950169897,145.46842624134283,148.43515014648438,35577700,META
2017-06-12,147.0162777936205,148.03825652437234,143.4343863235171,147.2841796875,33170200,META
2017-06-13,148.98087236543873,150.0028512060158,147.74060531231325,149.50674438476562,20483400,META
2017-06-14,150.082223669288,151.21334656756588,147.88944009191414,149.08009338378906,20808800,META
2017-06-15,146.5201710220902,148.87171225726075,145.23029039749053,148.6335906982422,18994200,META
2017-06-16,148.4252289651916,149.65557928103254,147.4429471896208,149.46705627441406,22882400,META
2017-06-19,150.5287312355979,152.3742491288356,150.5287312355979,151.6796875,19026500,META
2017-06-20,151.68964419016012,152.64216091959128,151.02486278899994,151.06454467773438,14743900,META
2017-06-21,151.1736595721178,152.88026811740903,150.6974012994716,152.7115936279297,15039800,META
2017-06-22,151.8185732520387,153.3465904305214,151.71936099186198,152.20553588867188,13005500,META
2017-06-23,151.53088621895427,153.99157209774845,151.4614239887559,153.8625946044922,18027000,META
2017-06-26,155.0333651278593,155.28141851206388,152.00711081256807,152.39407348632812,18049700,META
2017-06-27,151.6499291144433,152.11627073647367,149.2190087242717,149.40753173828125,19360800,META
2017-06-28,149.744886227169,152.2750341300132,148.6931421525699,152.0468292236328,16719100,META
2017-06-29,151.0942723238232,151.3125605075568,147.76043431950026,149.86392211914062,23973500,META
2017-06-30,150.71726293601108,150.7371114502539,148.89159326516076,149.80442810058594,17666000,META
2017-07-03,150.53866838474377,150.9653130216176,146.64919237844424,147.27427673339844,13862700,META
2017-07-05,147.83985548300453,149.67545706009463,146.97663432598492,149.16941833496094,14334300,META
2017-07-06,147.8695807275313,148.87171093947683,146.8476020058509,147.66122436523438,14951800,META
2017-07-07,148.08789851797098,150.8065695759969,148.02836811684298,150.26084899902344,13615900,META
2017-07-10,150.5089051176457,152.78106792781998,150.33029877109277,152.3048095703125,13378700,META
2017-07-11,152.1758199233443,154.20986116464601,151.71941007094284,154.06103515625,13667700,META
2017-07-12,155.2714966883509,157.92070492718253,154.9837462938096,157.6627197265625,22739400,META
2017-07-13,157.50400303098422,158.5358985836042,157.18648739019096,158.0199432373047,13929200,META
2017-07-14,158.8831688205445,159.0716918271875,158.08939491151096,158.7244110107422,16371200,META
2017-07-17,159.00223768671668,159.52810971092532,157.573447605856,158.4862823486328,12858800,META
2017-07-18,158.41682326948055,162.4551246533504,158.1786865607107,161.59190368652344,23722900,META
2017-07-19,162.31621797266106,164.4097892585536,161.89949008058483,162.8619384765625,26273600,META
2017-07-20,163.5168032766917,163.7152429674445,161.54229277475287,163.2489013671875,18523100,META
2017-07-21,162.8818019269268,163.7648714996967,162.4749906830719,163.14968872070312,14744000,META
2017-07-24,163.35804738715314,164.87613299221408,163.0306150805744,164.70745849609375,17367000,META
2017-07-25,163.72517058237779,164.25104261096718,162.58413092939605,163.99307250976562,15383200,META
2017-07-26,164.7173749911776,164.7173749911776,162.82225851344313,164.32049560546875,35236900,META
2017-07-27,173.3397089099924,174.1235661143731,166.19577418210062,169.11288452148438,68910700,META
2017-07-28,167.75356696975794,172.07960389514778,167.7337184578127,171.10723876953125,24557600,META
2017-07-31,170.66074694770126,171.3751419833318,167.23761290029253,167.93215942382812,25478900,META
2017-08-01,168.49774792077812,169.1426808085195,167.73373908669922,168.5374298095703,14385000,META
2017-08-02,168.97397934848246,169.2220327488355,165.6103758452944,167.9817657470703,17433800,META
2017-08-03,167.98177633663607,168.37865574622896,166.93994896148095,167.2772979736328,10793800,META
2017-08-04,167.65433782808302,168.73584704832263,167.3765192236174,168.2992706298828,10777700,META
2017-08-07,168.62669207685033,170.7202633012857,168.33895680504588,170.64088439941406,12787800,META
2017-08-08,170.5416764321214,171.70256451384145,169.29147762105526,169.896728515625,14393500,META
2017-08-09,168.6564537106198,170.11500882925546,168.23972583957777,169.84710693359375,10815000,META
2017-08-10,168.73583403728733,169.2617060080463,165.55083701740585,166.09654235839844,20832700,META
2017-08-11,166.64226288672253,167.5054989714028,165.55083706444998,166.77125549316406,13791200,META
2017-08-14,168.76559138590113,169.74788820597522,167.97181755412197,169.4204559326172,12954200,META
